Node name	K-shell	R-shell	K-Coreness	Hierarchical closeness	Closeness	Betweeness	Page rank in	Total degree	Katz	Page rank out	Epidemic SIR	Rumor spreading	Taxi passenger ranking	UW_ModuleID	Robustness	Sum Outside Loyality	Average Outside Loyality
hsa:2100	4	31	207	65.099099637736	0.0990996377360013	24	0.7	5	0.08215936	0.9547024	0.02638889	0.03479167	49.71912	4	0	-34.434992336605	-0.240804142214021
hsa:8202	4	31	169	65.1423826173826	0.142382617382617	149.5	0.7	7	0.08215936	2.001785	0.0375	0.03270833	85.76913	4	0	-30.0299900415403	-0.209999930360421
hsa:3280	6	7	777	36.0898009398009	0.0898009398009398	18	0.865	10	0.08497033	0.3527697	0.02152778	0.04736111	47.58582	0	1	-47.173665711517	-0.329885774206412
hsa:4791	5	1	334	1	0	0	0.9595	5	0.0856499	0.15	0.006944444	0.04680556	399.0001	0	1	-48.8250903105111	-0.341434197975602
hsa:2099	4	31	207	65.099099637736	0.0990996377360013	24	0.7	5	0.08215936	0.9547024	0.02944444	0.03465278	49.71912	4	0	-34.434992336605	-0.240804142214021
hsa:4609	5	1	494	1	0	0	1.64746	11	0.08972237	0.15	0.006944444	0.04493055	810.4956	4	1	-48.9084236438444	-0.342016948558353
hsa:2324	4	1	376	1	0	0	0.865	4	0.08497033	0.15	0.006944444	0.03215278	302.5857	0	1	-48.7917569771777	-0.341201097742502
hsa:4854	7	7	971	44.1265142265142	0.126514226514227	50	0.9625	15	0.08553443	0.7683412	0.05666667	0.05111111	25.61579	0	1	-43.4772193487436	-0.304036498942263
hsa:388585	6	7	777	36.0898009398009	0.0898009398009398	18	0.865	10	0.08497033	0.3527697	0.02729167	0.049375	47.58582	0	1	-47.173665711517	-0.329885774206412
hsa:1026	5	1	352	1	0	0	0.98575	6	0.08632492	0.15	0.006944444	0.04152778	416.7604	0	1	-48.8488998343206	-0.341600698142102
hsa:10000	3	3	31	6.01670551670552	0.0167055167055167	0	0.7	3	0.08215936	1.702058	0.01118056	0.01923611	5.660745	7	0	-44.0402062463307	-0.307973470254061
hsa:208	3	3	31	6.01670551670552	0.0167055167055167	0	0.7	3	0.08215936	1.702058	0.01298611	0.01756945	5.660745	7	0	-44.0402062463307	-0.307973470254061
